XID,Project Name,City,Squareyards.com Link
r431967,Trishala Saffron 360,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/trishala-saffron-360/307987/project
r320997,Gini Belvista,Pune East,https://www.squareyards.com/pune-residential-property/prakriti-surbhi-samrudhi/238097/project
r4082,Gulshan Vivante,Noida,https://www.squareyards.com/noida-residential-property/gulshan-vivante/694/project
r38338,Suncity Township,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/suncity-township-gurgaon/21181/project
r63915,M3M Latitude,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/m3m-latitude/986/project
r27710,DLF Wellington Estate,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/dlf-the-wellington-estate/331/project
r276977,K Raheja Artesia,South Mumbai,https://www.squareyards.com/mumbai-residential-property/k-raheja-artesia/13648/project
r30720,Panchshil Satellite Towers,Pune East,https://www.squareyards.com/pune-residential-property/panchshil-satellite-towers/22628/project
r403728,Savvy Marina,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/savvy-marina/229850/project
r838,Lunkad Sky Vie,Pune East,https://www.squareyards.com/pune-residential-property/lunkad-sky-vie/2170/project
r8392,Mantri Webcity,Bangalore North,https://www.squareyards.com/bangalore-residential-property/mantri-webcity/1602/project
r178889,Flora Fountain,Kolkata Central,https://www.squareyards.com/kolkata-residential-property/alcove-flora-fountain/8282/project
r211267,Shankh Mani,Kolkata South,https://www.squareyards.com/kolkata-residential-property/shankh-mani/8344/project
r17792,Oberoi Parkview,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/oberoi-realty-park-view/3397/project
r4200,Sobha Habitech,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sobha-habitech/1645/project
r382416,The Kings Way Aop,Pune East,https://www.squareyards.com/pune-residential-property/rohan-ishita/2624/project
r329079,VTP Belair,Pune West,https://www.squareyards.com/pune-residential-property/vtp-belair-b-and-d-building/11248/project
r402982,Gala Ikebana,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/gala-luxuria/106855/project
r319017,Kumar Palmspring Towers,Pune South,https://www.squareyards.com/pune-residential-property/kumar-palmspring-towers/30463/project
r313995,My Home Nakshatra,Chennai South,https://www.squareyards.com/chennai-residential-property/sristi-sr-haven/324846/project
r23402,Shagun White Woods,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/shagun-white-woods/6692/project
r433746,Innovative Palacia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/shubankara-innovative-palacia/308805/project
r7852,Oberoi Woods,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/oberoi-realty-woods/2893/project
r71621,Canterbury Castles,Bangalore North,https://www.squareyards.com/bangalore-residential-property/canterbury-castles/92488/project
r108249,Kanakia Paris,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kanakia-paris/26431/project
r136207,Ashiana Mulberry,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ashiana-mulberry/8392/project
r381755,GK Aarcon,Pune West,https://www.squareyards.com/pune-residential-property/gk-aarcon/146925/project
r9804,Total Environment The Magic Faraway Tree,Bangalore South,https://www.squareyards.com/bangalore-residential-property/total-environment-the-magic-faraway-tree/19920/project
r99210,ARK Prem Viman Platinum,Pune East,https://www.squareyards.com/pune-residential-property/ark-viman-platinum/22435/project
r309259,Vraj Poonam Pride,Ahmedabad West,https://www.squareyards.com/mumbai-residential-property/kalpavruksh-garden-1/25721/project
r396484,Signature Global City 37D Ph 2,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-city/108011/project
r336791,Birla Alokya,Bangalore East,https://www.squareyards.com/bangalore-residential-property/birla-alokya/10788/project
r379963,Vishwanath Maher Select,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/vishwanath-sarathya-west/246510/project
r378622,Sobha Sterling Infinia,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sterling-infinia/1537/project
r12222,Vatika City,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vatika-city/95/project
r33066,Prestige Falcon City,Bangalore South,https://www.squareyards.com/bangalore-residential-property/prestige-falcon-city/1552/project
r436943,Fugen Royal Infinia,Vijayawada,https://www.squareyards.com/vijayawada-residential-property/fugen-royal-imperia/244579/project
r11630,Bengal Shapoorji Shukhobristhi,Kolkata East,https://www.squareyards.com/kolkata-residential-property/shapoorji-pallonji-shukho-brishti/4933/project
r146879,Dharti Sai Archana,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/vighnaharta-chs-khanda-colony/148816/project
r28714,FAM CHS,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/fam-chs/106665/project
r268173,VTP Purvanchal,Pune East,https://www.squareyards.com/pune-residential-property/vtp-purvanchal/8626/project
r1134,Emaar MGF Marbella,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emaar-marbella/67/project
r7660,KLJ Platinum Heights,Faridabad,https://www.squareyards.com/faridabad-residential-property/klj-platinum-heights/440/project
r24044,Century Ethos,Bangalore North,https://www.squareyards.com/bangalore-residential-property/century-ethos/1478/project
r242381,Seven Eleven Apna Ghar,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/seven-eleven-apna-ghar/102988/project
r37378,Vatika Emilia Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vatika-inxt-emilia-floors/21179/project
r517,Ajnara Gen 10,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/ajnara-gen-x/3849/project
r309011,Assetz Earth and Essence,Bangalore North,https://www.squareyards.com/bangalore-residential-property/assetz-earth-and-essence/10416/project
r254893,Neelkanth Lakeview,Thane,https://www.squareyards.com/thane-residential-property/neelkanth-lake-view/42086/project
r34314,Mahagun Mywoods Phase 1,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/mahagun-mywoods/837/project
r12418,Neptune Living Point,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/neptune-living-point/28153/project
r319371,Brigade Cornerstone Utopia,Bangalore East,https://www.squareyards.com/bangalore-residential-property/brigade-cornerstone-utopia/10351/project
r428232,VTP Cielo,Pune West,https://www.squareyards.com/pune-residential-property/vtp-cielo/249141/project
r316763,Rustomjee Avenue L1 L2 and L4,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/rustomjee-avenue-l1/10356/project
r722,Mahindra Aura,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/mahindra-aura/272/project
r56182,Reputed Asha Deep Apartments,Dwarka Delhi,https://www.squareyards.com/jaipur-residential-property/ashadeep-vedanta/9796/project
r404465,Neel Sidhi Ballarat,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/neel-sidhi-ballarat/215469/project
r4340,Lodha Splendora,Thane,https://www.squareyards.com/thane-residential-property/lodha-splendora/2788/project
r392486,Nutan Lotus Plaza,Patna,https://www.squareyards.com/mumbai-residential-property/nutan-laxmi-chs/143726/project
r424389,Sun Skyview,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sun-skyview/247096/project
r383365,Kolte Patil Equa,Pune East,https://www.squareyards.com/pune-residential-property/kolte-patil-equa/151778/project
r61891,Poornaprajna Housing Society,Bangalore South,https://www.squareyards.com/bangalore-residential-property/vaishnavi-park-view/210062/project
r423312,Kothari Aarambh Elite,Nasik,https://www.squareyards.com/mumbai-residential-property/bramhandev-krupa/157348/project
r1182,Brigade Omega,Bangalore South,https://www.squareyards.com/bangalore-residential-property/brigade-omega/1356/project
r60,Eldeco Aamantran,Noida,https://www.squareyards.com/noida-residential-property/eldeco-aamantran/571/project
r377352,Kasturi The Balmoral Riverside,Pune West,https://www.squareyards.com/pune-residential-property/kasturi-the-balmoral-riverside/110930/project
r372024,Krishna Amarillo,Pune West,https://www.squareyards.com/pune-residential-property/krishna-amarillo/111224/project
r372413,Prestige Misty Waters,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-misty-waters-phase-ii/15345/project
r417187,Akshar Amar Mansion,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hubtown-rising-city-atlanta-heights/100796/project
r301253,Sugee Marina Bay,South Mumbai,https://www.squareyards.com/mumbai-residential-property/sugee-marina-bay/103659/project
r156481,Siddhivinayak Aarambh,Pune East,https://www.squareyards.com/pune-residential-property/siddhivinayak-shubh-aarambh/247189/project
r400715,Prem Nagar Legacy,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/chheda-prem-nagar-legacy/249738/project
r34284,TVH Quadrant,Chennai South,https://www.squareyards.com/chennai-residential-property/tvh-ouranya-bay/4216/project
r79370,Lodha Elisium,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-elisium/2802/project
r353221,Ganga Altus,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-altus/101610/project
r385001,Prestige Marigold,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-marigold/114803/project
r269505,One Indiabulls,Thane,https://www.squareyards.com/thane-residential-property/one-indiabulls-thane/100086/project
r3774,BGA Amrita Abashan 1,Kolkata South,https://www.squareyards.com/kolkata-residential-property/bga-amrita-abashan-iii/9815/project
r387854,Shri Ratan Address,South Mumbai,https://www.squareyards.com/mumbai-residential-property/shri-ratan-luxuria-ratan-annex/100917/project
r260688,Brigade 7 Gardens,Bangalore South,https://www.squareyards.com/bangalore-residential-property/brigade-7-gardens/8614/project
r22964,Nyati Eternity,Pune South,https://www.squareyards.com/pune-residential-property/nyati-eternity/2059/project
r400573,Eastern Arc Phase 2,Dehradun,https://www.squareyards.com/dehradun-residential-property/sumeru-eastern-arc/9237/project
r12234,Vipul Greens,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/vipul-greens/194/project
r266,Kolte Patil Elburz Hills and Dales,Pune South,https://www.squareyards.com/pune-residential-property/kolte-patil-24k-allura/22536/project
r315451,Panorama Height,Purnea,https://www.squareyards.com/mumbai-residential-property/rustomjee-the-panorama/244897/project
r403514,Lodha Acenza,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-acenza/216092/project
r403017,Enchante by Pacifica,Chennai South,https://www.squareyards.com/chennai-residential-property/pacifica-aurum/4377/project
r6330,Anshul Kanvas,Pune East,https://www.squareyards.com/pune-residential-property/kolte-ivy-estate/24728/project
r377300,Dosti Oro 67,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dosti-oro-67/105339/project
r60919,ICB Flora,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/sanidhya-flora/5699/project
r393379,Codename The Gateway,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/metricon-the-gateway/221783/project
r296407,Vishwanath Tower,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/gaurav-heights/61452/project
r167105,Ideal Spacio,Pune South,https://www.squareyards.com/pune-residential-property/marvel-ideal-spacio-phase-1/8262/project
r29124,Kumar Samruddhi,Pune East,https://www.squareyards.com/pune-residential-property/kumar-samruddhi-society/2495/project
r269,Kolte Patil Margosa Heights,Pune South,https://www.squareyards.com/pune-residential-property/kolte-patil-margosa-heights/2210/project
r298515,Shivalik Dream City,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/cosmos-shivalik-homes/1085/project
r368059,Ambience Courtyard,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/ambience-courtyard/100609/project
r9386,Omkar Veda Exclusive,South Mumbai,https://www.squareyards.com/mumbai-residential-property/omkar-veda-exclusive/3184/project
r333137,Godrej Palm Retreat,Noida,https://www.squareyards.com/noida-residential-property/godrej-palm-retreat/10611/project
r28990,Unitech Horizon,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/unitech-horizon/1172/project
r99240,Signature Global Synera,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-synera/20904/project
r28034,Citrine,Pune East,https://www.squareyards.com/pune-residential-property/marvel-citrine/2080/project
r8044,VKG Krishna Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vijay-khetan-krishna-residences/27855/project
r305278,Godrej Elements,Pune West,https://www.squareyards.com/pune-residential-property/godrej-elements/10154/project
r250683,Vision Ace,Pune West,https://www.squareyards.com/pune-residential-property/jhamtani-ace-aster/323971/project
r830,Lodha Grandeur,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-grandeur/2982/project
r54618,Antriksh Golf View,Noida,https://www.squareyards.com/noida-residential-property/antriksh-golf-view/613/project
r433931,Tritonia Man Mandir,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/tritonia-man-mandir/239096/project
r41808,Aristo Pearl Residency,South Mumbai,https://www.squareyards.com/mumbai-residential-property/aristo-pearl-residency/62482/project
r1153,Siddha Pines,Kolkata East,https://www.squareyards.com/kolkata-residential-property/siddha-pines/4937/project
r35394,AVS Orchard,Noida,https://www.squareyards.com/noida-residential-property/avs-orchard/21362/project
r403088,Urbanrise The World of Joy,Chennai South,https://www.squareyards.com/chennai-residential-property/urbanrise-revolution-one/242644/project
r435812,DRA Polaris,Chennai North,https://www.squareyards.com/chennai-residential-property/dra-astra/324789/project
r401574,ANP Ultimus,Pune West,https://www.squareyards.com/pune-residential-property/anp-ultimus/208456/project
r32170,One City Hamlet,Mohali,https://www.squareyards.com/noida-residential-property/ats-one-hamlet/703/project
r397842,Canary by Ghanshyam Group,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/dattani-linear/121510/project
r9622,Lokhandwala Fountain Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-octacrest/26387/project
r427438,Jalandhar Heights 3,Jalandhar,https://www.squareyards.com/mumbai-residential-property/silver-heights-santacruz/120446/project
r17730,Sheth Vasant Pride,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sheth-vasant-pride/25877/project
r262010,Bestech Altura,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/bestech-park-view-altura/8469/project
r33588,Panchshil Yoopune,Pune East,https://www.squareyards.com/pune-residential-property/panchshil-yoopune/7222/project
r426335,Paradise Sai Platinum,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/paradise-sai-platinum/247141/project
r112855,Vishwanath Maher Homes,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/vishwanath-sarathya-west/246510/project
r420294,Gami Tiara,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/gami-tiara/231911/project
r342173,The Crown,Kolkata North,https://www.squareyards.com/kolkata-residential-property/tamopaha-visaaya/247729/project
r355530,Runwal The Central Park,Pune North,https://www.squareyards.com/pune-residential-property/runwal-the-central-park/100625/project
r430682,Leena Oasis,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/leena-oasis/247890/project
r1642,Naman Habitat,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/naman-habitat/6754/project
r390257,Crown Dombivli by Lodha,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-crown-quality-homes/11175/project
r32092,Viva Maitry Heights,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/vinay-unique-gardens/6939/project
r435520,Satyam Stella,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/satyam-stella/312422/project
r428348,Shri Krishna Anandam,Vrindavan,https://www.squareyards.com/greater-noida-residential-property/anandam-villas/109843/project
r12284,Navkar City,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/navkar-city-phase-ii/25657/project
r316241,Indis VB City,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/indis-vb-city/10373/project
r401321,Sai Adityaraj,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/sai-adityaraj/211595/project
r257525,Hubtown The Premiere Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/hubtown-the-premiere/8399/project
r427471,DGS Sheetal Kiara,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dgs-sheetal-kiara/247202/project
r2546,Karle Zenith Residences,Bangalore North,https://www.squareyards.com/bangalore-residential-property/karle-zenith/7964/project
r412360,ANP Autograph,Pune West,https://www.squareyards.com/pune-residential-property/anp-autograph/226331/project
r318275,Godrej Nurture,Noida,https://www.squareyards.com/noida-residential-property/godrej-nurture/10316/project
r1300,Jaypee Greens Garden Isles,Noida,https://www.squareyards.com/noida-residential-property/jaypee-greens-garden-isles/586/project
r374462,Shilp Ananta,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/shilp-ananta/244676/project
r19014,Satellite Tower CHS,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/satellite-tower/25943/project
r381087,Prestige City Avalon Park,Bangalore East,https://www.squareyards.com/bangalore-residential-property/avalon-park-at-the-prestige-city/112745/project
r6188,Ashford Royale,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/ashford-royale/5887/project
r48968,Sumadhura Silver Ripples,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sumadhura-silver-ripples/8625/project
r427876,Sheth Promont,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hazara-chs/65758/project
r5564,Bramha Sky City,Pune East,https://www.squareyards.com/pune-residential-property/brahma-realty-skycity/2550/project
r412508,Swati Premier,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/swati-trinity/246502/project
r382835,Dotom Sapphire,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dotom-isle/113728/project
r339561,Vario Homes,Bangalore North,https://www.squareyards.com/bangalore-residential-property/karle-vario-homes/30174/project
r391431,Arihant Aaradhya,Thane Outskirts,https://www.squareyards.com/thane-residential-property/arihant-anmol/105671/project
r172143,Serendipity,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/forum-serendipity/27389/project
r308941,Raghavendras Mirra Panchajanya,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/raghavendras-mirra-panchajanya/115117/project
r243243,Provident Kenworth,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/provident-kenworth/8332/project
r264019,Migsun Twinz,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/migsun-twinz/8777/project
r401491,Gami Terra,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/gami-terra/208945/project
r437982,Nova 10 Elegance,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/nova-10-elegance/325020/project
r410180,Oree cloud 51,Pune West,https://www.squareyards.com/pune-residential-property/oree-cloud-51/221670/project
r8598,Embassy Grove,Bangalore East,https://www.squareyards.com/bangalore-residential-property/embassy-grove/1601/project
r374951,Prestige Park Drive,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-park-drive/103448/project
r391079,Pristine Allure,Pune East,https://www.squareyards.com/pune-residential-property/pristine-allure/158751/project
r43528,Park Island,Pune East,https://www.squareyards.com/pune-residential-property/raviraj-park-island/2097/project
r398377,Puneet Amarjyoti,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/puneet-amarjyoti/183842/project
r377331,Akshay Yash Grecia,Pune East,https://www.squareyards.com/pune-residential-property/akshay-yash-grecia/113254/project
r426383,Happy Uptown,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/vishwanath-sarathya-west/246510/project
r382061,The Views By Adani Realty,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/adani-the-views/113526/project
r327013,Trendset Jayabheri Elevate and Connect,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/trendset-jayabheri-elevate/100475/project
r54486,Ashiana Manglam Rangoli Gardens,Jaipur,https://www.squareyards.com/jaipur-residential-property/rangoli-gardens/49288/project
r350933,Frontline Seven,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/frontline-seven/112504/project
r418052,Cozy Green Elegance,Siliguri,https://www.squareyards.com/bangalore-residential-property/zonasha-elegance/16084/project
r433815,GHP Isle of Calm Tower 2,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/ghp-isle-of-calm/312039/project
r418975,V K Aurora,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/vk-aurora/247661/project
r1128,Kalpataru Crest,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-crest/2915/project
r10794,Clover Acropolis,Pune East,https://www.squareyards.com/pune-residential-property/clover-acropolis/2246/project
r341935,Honer Aquantis,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/honer-aquantis/100460/project
r423193,Aanya Crystal Antara,Thane,https://www.squareyards.com/chennai-residential-property/sprrg-osian-one/77085/project
r340017,Bhaktamar Residency,Pune East,https://www.squareyards.com/pune-residential-property/mika-triton-residency/324275/project
r272349,Lodha Altia,South Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-altia/8928/project
r27712,Nyati Empire,Pune East,https://www.squareyards.com/pune-residential-property/nyati-empire/2161/project
r341455,Crown Thane Lodha  Quality Homes,Thane,https://www.squareyards.com/thane-residential-property/lodha-crown-quality-homes/11175/project
r47784,Icon Windsor Park,Pune West,https://www.squareyards.com/mumbai-residential-property/windsor-grande-residences/6962/project
r209933,Mahindra Vivante,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/mahindra-lifespaces-vivante/8430/project
r412150,Rashmi HCS Horizon,Mira Bhayandar,https://www.squareyards.com/mumbai-residential-property/hcs-horizon/223466/project
r8630,Divyasree 77 East,Bangalore East,https://www.squareyards.com/bangalore-residential-property/divyasree-77-east/7800/project
r28286,Omaxe Residency Phase 1,Lucknow,https://www.squareyards.com/lucknow-residential-property/omaxe-residency-ii/8847/project
r419391,H Rishabraj Trident,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/h-rishabraj-trident/234738/project
r297999,Kumar Prospera,Pune East,https://www.squareyards.com/pune-residential-property/kumar-prospera-hadapsar/30491/project
r428515,Michelngelo Bellagio Courtyards,Pune Central,https://www.squareyards.com/pune-residential-property/gm-kenjale-bellagio-courtyards/247649/project
r4436,Ajnara Le Garden,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/ajnara-le-garden/685/project
r14,Brigade Metropolis,Bangalore East,https://www.squareyards.com/bangalore-residential-property/brigade-metropolis/1881/project
r381591,Prestige Aspen Greens,Bangalore East,https://www.squareyards.com/bangalore-residential-property/aspen-greens-at-the-prestige-city/112982/project
r331095,Dasnac Burj Noida,Noida,https://www.squareyards.com/noida-residential-property/dasnac-burj/10926/project
r13228,DSS Mahavir Universe Phase 1,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/mahavir-universe/28912/project
r58876,DS MAX Skycity,Bangalore North,https://www.squareyards.com/bangalore-residential-property/ds-max-skycity/18097/project
r378291,Avirat Silver Harmony 2,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/avirat-silver-gardenia/106965/project
r430664,PRANAMI BLISS,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/pranami-bliss/306800/project
r405294,Eldeco Latitude 27,Lucknow,https://www.squareyards.com/lucknow-residential-property/eldeco-latitude-27/221749/project
r393837,Archway by Adani Realty,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/adani-archway/229051/project
r324453,Sobha Royal Pavilion,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sobha-royal-pavilion/10380/project
r386982,Sanjeevini Srushti,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sanjeevini-srushti-srigandha/205426/project
r353930,Lodha Bella Vista,Thane,https://www.squareyards.com/thane-residential-property/lodha-bellavista/234218/project
r377088,Aura Gazania,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/aura-gazania/108834/project
r58586,Omaxe Waterscapes,Lucknow,https://www.squareyards.com/lucknow-residential-property/omaxe-waterscapes/8848/project
r426815,Pavitra Luxury Residences,Mohali,https://www.squareyards.com/zirakpur-residential-property/pavitra-luxury-residences/251540/project
r367155,Sri Sai Basera,Lucknow,https://www.squareyards.com/lucknow-residential-property/sri-sai-basera/106212/project
r438063,Menlo Tathasthu,Pune North,https://www.squareyards.com/pune-residential-property/menlo-hashtag-studios/324620/project
r437688,Safal Shree Sadguru Park,Raigad,https://www.squareyards.com/navi-mumbai-residential-property/ufasa-deccan-square/243543/project
r57726,GeeCee Cloud 36,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/cloud-36-mumbai/51240/project
r308693,PS Amistad,Kolkata East,https://www.squareyards.com/kolkata-residential-property/ps-amistad/10245/project
r388125,Safal Riviera Aspire,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sky-city-floris/109373/project
r112719,Gaur 11th Avenue,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/gaur-city-2-11th-avenue/883/project
r32576,L and T Emerald Isle,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/l-and-t-emerald-isle/28310/project
r12066,Orchid Petals,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/orchid-petals/203/project
r390237,127 Raj Homes,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/127-raj-homes/192430/project
r72791,Sobha Arena,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sobha-arena-the-square/100292/project
r400383,Safety AIIMS Valley,Bhubaneswar,https://www.squareyards.com/thane-residential-property/ittehad-sk-valley/157841/project
r396553,Casagrand Hazen,Bangalore South,https://www.squareyards.com/bangalore-residential-property/casagrand-hazen/165003/project
r280995,Tridhaatu Aranya,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/tridhaatu-aranya/25421/project
r393681,P K Hillcrest,Pune West,https://www.squareyards.com/pune-residential-property/pk-hillcrest/188178/project
r319591,Hiranandani Regent Hill,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-regent-hill/10369/project
r264947,Prestige Hillside Gateway,Kochi,https://www.squareyards.com/kochi-residential-property/manjooran-rowan-park-scarlet/314239/project
r8156,Prestige Augusta Golf Village,Bangalore North,https://www.squareyards.com/bangalore-residential-property/prestige-augusta-golf-village/1567/project
r366883,Harmony Imperial Apartments,Chandigarh,https://www.squareyards.com/zirakpur-residential-property/harmony-imperial-apartments/105117/project
r222,Kumar Picasso,Pune East,https://www.squareyards.com/pune-residential-property/kumar-picasso-villa/2150/project
r412504,Blue Bell,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/khwaish-blue-bell/246113/project
r84665,Om Sai Heights 2,Beyond Mira Road,https://www.squareyards.com/thane-residential-property/omsai-commercial-complex/132849/project
r86273,Raj Tulsi City,Thane Outskirts,https://www.squareyards.com/thane-residential-property/raj-tulsi-city/8743/project
r17196,Lake Florence,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/lake-florence/28239/project
r383747,Prestige Beverly Hills,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/prestige-beverly-hills/115290/project
r274719,The Parksyde,Raipur,https://www.squareyards.com/mumbai-residential-property/lodha-the-park/27816/project
r28932,Mahagun Maple,Noida,https://www.squareyards.com/noida-residential-property/mahagun-maple/615/project
r30708,Vascon Marigold,Pune East,https://www.squareyards.com/pune-residential-property/vascon-marigold/2222/project
r280437,Tatvam V Uptown,Pune West,https://www.squareyards.com/pune-residential-property/wakadkar-aster-park/113913/project
r11656,Unitech Gardens,Kolkata East,https://www.squareyards.com/kolkata-residential-property/shrachi-rosedale-garden-complex/5190/project
r401457,The Orchid,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/orchid-elegance/58968/project
r30330,Palace Orchard CHS,Pune South,https://www.squareyards.com/pune-residential-property/palace-orchard-chs/33175/project
r428295,Ask Chennai Highway City,Chennai South,https://www.squareyards.com/chennai-residential-property/ramaniyam-shivani/8478/project
r290269,SHANTI GARDENS 8 Park Lane,Mira Bhayandar,https://www.squareyards.com/gurgaon-residential-property/dlf-corporate-park/120956/project
r451,Jaypee Greens Klassic Heights,Noida,https://www.squareyards.com/noida-residential-property/jaypee-greens-klassic-heights/21494/project
r386796,Roshan Milestone,Pune West,https://www.squareyards.com/pune-residential-property/roshan-milestone/152626/project
r26946,Godrej Horizon,Pune South,https://www.squareyards.com/pune-residential-property/godrej-horizon/2352/project
r7842,Vision Heights,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vision-heights/103634/project
