XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
213249,2 BHK,1350 sq.ft,Super Area,1.45 Cr,Possession by Feb'21,
213249,2 BHK,1383 sq.ft,Super Area,1.49 Cr,Possession by Feb'21,
213249,2 BHK,1470 sq.ft,Super Area,1.58 Cr,Possession by Feb'21,
213249,2 BHK,1491 sq.ft,Super Area,1.60 Cr,Possession by Feb'21,
213249,2 BHK,1505 sq.ft,Super Area,1.62 Cr,Possession by Feb'21,
213249,2 BHK,1559 sq.ft,Super Area,1.68 Cr,Possession by Feb'21,
213249,2 BHK,1572 sq.ft,Super Area,1.69 Cr,Possession by Feb'21,
213249,2 BHK,1583 sq.ft,Super Area,1.70 Cr,Possession by Feb'21,
428412,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31,
428412,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31,
405181,Penthouse,6596 sq.ft,Super Area,10.54 Cr,Possession by Feb'31,
405181,3 BHK,1550 sq.ft,Super Area,2.79 Cr,Possession by Feb'31,
405181,3 BHK,1668 sq.ft,Super Area,3 Cr,Possession by Feb'31,
405181,3 BHK,1925 sq.ft,Super Area,2.48 Cr,Possession by Feb'31,
405181,3 BHK,2090 sq.ft,Super Area,2.92 Cr,Possession by Feb'31,
405181,3 BHK,2098 sq.ft,Super Area,3.35 Cr,Possession by Feb'31,
405181,3 BHK,2250 sq.ft,Super Area,3.60 Cr,Possession by Feb'31,
405181,3 BHK,2260 sq.ft,Super Area,3.72 Cr,Possession by Feb'31,
405181,3 BHK,2365 sq.ft,Super Area,3.78 Cr,Possession by Feb'31,
405181,2 BHK,1420 sq.ft,Super Area,1.84 Cr,Possession by Feb'31,
405181,5 BHK,6386 sq.ft,Super Area,10.21 Cr,Possession by Feb'31,
405181,5 BHK,7800 sq.ft,Super Area,12.47 Cr,Possession by Feb'31,
405181,4 BHK,2250 sq.ft,Super Area,2.92 Cr,Possession by Feb'31,
405181,4 BHK,2330 sq.ft,Super Area,3.26 Cr,Possession by Feb'31,
405181,4 BHK,2380 sq.ft,Super Area,3.82 Cr,Possession by Feb'31,
405181,4 BHK,2450 sq.ft,Super Area,3.92 Cr,Possession by Feb'31,
405181,4 BHK,2650 sq.ft,Super Area,4.24 Cr,Possession by Feb'31,
405181,4 BHK,2685 sq.ft,Super Area,4.30 Cr,Possession by Feb'31,
405181,4 BHK,2699 sq.ft,Super Area,4.32 Cr,Possession by Feb'31,
405181,4 BHK,3065 sq.ft,Super Area,4.90 Cr,Possession by Feb'31,
391580,4 BHK,2430 sq.ft,Super Area,5.90 Cr,Possession by Dec'25,
391580,4 BHK,3240 sq.ft,Super Area,7.87 Cr,Possession by Dec'25,
391580,4 BHK,4500 sq.ft,Super Area,10.93 Cr,Possession by Dec'25,
15378,3 BHK,1425 sq.ft,Super Area,1.09 Cr,Possession by Jul'24,
15378,3 BHK,1850 sq.ft,Super Area,1.42 Cr,Possession by Jul'24,
15378,3 BHK,1935 sq.ft,Super Area,1.48 Cr,Possession by Jul'24,
15378,3 BHK,2080 sq.ft,Super Area,1.60 Cr,Possession by Jul'24,
15378,3 BHK,2400 sq.ft,Super Area,1.84 Cr,Possession by Jul'24,
15378,2 BHK,1000 sq.ft,Super Area,76.9 Lac,Possession by Jul'24,
15378,2 BHK,1012 sq.ft,Super Area,77.9 Lac,Possession by Jul'24,
15378,2 BHK,1115 sq.ft,Super Area,85.8 Lac,Possession by Jul'24,
15378,2 BHK,1140 sq.ft,Super Area,87.7 Lac,Possession by Jul'24,
15378,4 BHK,3530 sq.ft,Super Area,2.71 Cr,Possession by Jul'24,
15378,4 BHK,3990 sq.ft,Super Area,3.06 Cr,Possession by Jul'24,
15378,4 BHK,4350 sq.ft,Super Area,3.34 Cr,Possession by Jul'24,
15378,1 BHK,665 sq.ft,Super Area,51.2 Lac,Possession by Jul'24,
15378,3 BHK villa,1740 sq.ft,Super Area,1.47 Cr,Possession by Jul'24,
15378,5 BHK villa,5340 sq.ft,Super Area,4.80 Cr,Possession by Jul'24,
15378,4 BHK villa,3100 sq.ft,Super Area,2.63 Cr,Possession by Jul'24,
15378,4 BHK villa,4650 sq.ft,Super Area,3.95 Cr,Possession by Jul'24,
306651,3 BHK,1195 sq.ft,Super Area,1.81 Cr,Possession by Sep'25,
306651,3 BHK,1202 sq.ft,Super Area,1.82 Cr,Possession by Sep'25,
306651,3 BHK,1625 sq.ft,Super Area,2.47 Cr,Possession by Sep'25,
306651,3 BHK,1855 sq.ft,Super Area,2.82 Cr,Possession by Sep'25,
306651,3 BHK,2002 sq.ft,Super Area,3.04 Cr,Possession by Sep'25,
306651,2 BHK,1366 sq.ft,Super Area,2.07 Cr,Possession by Sep'25,
306651,4 BHK,2720 sq.ft,Super Area,4.13 Cr,Possession by Sep'25,
433863,3 BHK,1483 sq.ft,Super Area,4.45 Cr,Possession by Dec'29,
433863,3 BHK,1485 sq.ft,Super Area,4.45 Cr,Possession by Dec'29,
433863,2 BHK,849 sq.ft,Super Area,2.54 Cr,Possession by Dec'29,
433863,2 BHK,850 sq.ft,Super Area,2.55 Cr,Possession by Dec'29,
433863,5 BHK,2332 sq.ft,Super Area,6.99 Cr,Possession by Dec'29,
433863,5 BHK,2465 sq.ft,Super Area,7.39 Cr,Possession by Dec'29,
403847,Residential plot,981 sq.ft,Super Area,85 Lac,Possession by Aug'27,
403847,Residential plot,1062 sq.ft,Super Area,92 Lac,Possession by Aug'27,
403847,Residential plot,1080 sq.ft,Super Area,93.6 Lac,Possession by Aug'27,
403847,Residential plot,1143 sq.ft,Super Area,99.1 Lac,Possession by Aug'27,
403847,Residential plot,1152 sq.ft,Super Area,76.8 Lac,Possession by Aug'27,
403847,Residential plot,1170 sq.ft,Super Area,1.01 Cr,Possession by Aug'27,
403847,Residential plot,1278 sq.ft,Super Area,1.10 Cr,Possession by Aug'27,
403847,Residential plot,1350 sq.ft,Super Area,1.17 Cr,Possession by Aug'27,
403847,Residential plot,1422 sq.ft,Super Area,1.23 Cr,Possession by Aug'27,
318679,3 BHK,1359 sq.ft,Super Area,1.67 Cr,Possession by Feb'25,
318679,3 BHK,1689 sq.ft,Super Area,2.07 Cr,Possession by Feb'25,
318679,2 BHK,1099 sq.ft,Super Area,1.35 Cr,Possession by Feb'25,
336331,3 BHK,1900 sq.ft,Super Area,2.05 Cr,Possession by May'26,
336331,3 BHK,1905 sq.ft,Super Area,2.05 Cr,Possession by May'26,
336331,4 BHK,2550 sq.ft,Super Area,3.06 Cr,Possession by May'26,
336331,4 BHK,2555 sq.ft,Super Area,3.06 Cr,Possession by May'26,
1030,3 BHK,2900 sq.ft,Super Area,6.35 Cr,Possession by Mar'17,
1030,3 BHK,3040 sq.ft,Super Area,6.66 Cr,Possession by Mar'17,
1030,3 BHK,3400 sq.ft,Super Area,7.45 Cr,Possession by Mar'17,
1030,3 BHK,3850 sq.ft,Super Area,8.44 Cr,Possession by Mar'17,
1030,3 BHK,3900 sq.ft,Super Area,8.55 Cr,Possession by Mar'17,
1030,3 BHK,4050 sq.ft,Super Area,8.88 Cr,Possession by Mar'17,
1030,5 BHK,13500 sq.ft,Super Area,29.60 Cr,Possession by Mar'17,
1030,4 BHK,4500 sq.ft,Super Area,9.86 Cr,Possession by Mar'17,
1030,4 BHK,5000 sq.ft,Super Area,10.96 Cr,Possession by Mar'17,
1030,4 BHK,5200 sq.ft,Super Area,11.40 Cr,Possession by Mar'17,
87,4,BHK Penthouse 3794 sq.ft,Area Not Available,"₹ 7.35 Cr
₹6.38 lakh EMI",Ready to Move,
87,2,BHK Flat 1265 sq.ft,Area Not Available,"₹ 2.20 Cr
₹1.91 lakh EMI",Ready to Move,
427056,3 BHK,3100 sq.ft,Super Area,7.28 Cr,Possession by Jul'31,
427056,4 BHK,3270 sq.ft,Super Area,7.68 Cr,Possession by Jul'31,
427056,4 BHK,3700 sq.ft,Super Area,8.69 Cr,Possession by Jul'31,
427056,4 BHK,3712 sq.ft,Super Area,8.72 Cr,Possession by Jul'31,
427056,4 BHK,3750 sq.ft,Super Area,8.80 Cr,Possession by Jul'31,
427056,4 BHK,3755 sq.ft,Super Area,8.82 Cr,Possession by Jul'31,
427056,4 BHK,3900 sq.ft,Super Area,9.16 Cr,Possession by Jul'31,
427056,4 BHK,4200 sq.ft,Super Area,9.86 Cr,Possession by Jul'31,
427056,4 BHK,4245 sq.ft,Super Area,9.98 Cr,Possession by Jul'31,
427056,4 BHK,4270 sq.ft,Super Area,10.03 Cr,Possession by Jul'31,
427056,4 BHK,4300 sq.ft,Super Area,10.10 Cr,Possession by Jul'31,
269397,3 BHK,1850 sq.ft,Super Area,2.03 Cr,Possession by Apr'25,
269397,3 BHK,2250 sq.ft,Super Area,2.47 Cr,Possession by Apr'25,
269397,3 BHK,2300 sq.ft,Super Area,2.53 Cr,Possession by Apr'25,
269397,3 BHK,2350 sq.ft,Super Area,2.13 Cr,Possession by Apr'25,
269397,4 BHK,3200 sq.ft,Super Area,3.52 Cr,Possession by Apr'25,
269397,4 BHK,3258 sq.ft,Super Area,3.58 Cr,Possession by Apr'25,
426159,Studio,Apartment 248 sq.ft,Area Not Available,"₹ 51 Lac
₹44.3K EMI",Under Construction,
426159,3,BHK Flat 1128 sq.ft,Area Not Available,"₹ 1.90 Cr
₹1.65 lakh EMI",Under Construction,
426159,3,BHK Flat 1128 sq.ft,Area Not Available,"₹ 1.88 Cr
₹1.63 lakh EMI",Under Construction,
426520,3 BHK,1945 sq.ft,Super Area,3.01 Cr,Possession by Dec'28,
426520,3 BHK,2295 sq.ft,Super Area,3.55 Cr,Possession by Dec'28,
426520,3 BHK,2335 sq.ft,Super Area,3.61 Cr,Possession by Dec'28,
426520,3 BHK,2355 sq.ft,Super Area,3.65 Cr,Possession by Dec'28,
426520,3 BHK,2375 sq.ft,Super Area,3.68 Cr,Possession by Dec'28,
426520,4 BHK,2825 sq.ft,Super Area,4.37 Cr,Possession by Dec'28,
62235,3 BHK,2985 sq.ft,Super Area,6.96 Cr,Possession by Mar'20,
62235,3 BHK,3000 sq.ft,Super Area,7 Cr,Possession by Mar'20,
62235,3 BHK,3015 sq.ft,Super Area,7.03 Cr,Possession by Mar'20,
62235,3 BHK,3020 sq.ft,Super Area,7.04 Cr,Possession by Mar'20,
62235,3 BHK,3025 sq.ft,Super Area,7.05 Cr,Possession by Mar'20,
62235,3 BHK,3050 sq.ft,Super Area,7.11 Cr,Possession by Mar'20,
62235,3 BHK,3100 sq.ft,Super Area,7.23 Cr,Possession by Mar'20,
62235,3 BHK,3106 sq.ft,Super Area,7.24 Cr,Possession by Mar'20,
62235,3 BHK,3200 sq.ft,Super Area,7.46 Cr,Possession by Mar'20,
62235,5 BHK,3625 sq.ft,Super Area,8.45 Cr,Possession by Mar'20,
62235,5 BHK,6085 sq.ft,Super Area,14.19 Cr,Possession by Mar'20,
62235,4 BHK,3637 sq.ft,Super Area,8.48 Cr,Possession by Mar'20,
404068,3 BHK,1605 sq.ft,Super Area,3.19 Cr,Possession by Jan'28,
404068,3 BHK,1665 sq.ft,Super Area,3.21 Cr,Possession by Jan'28,
404068,3 BHK,1825 sq.ft,Super Area,3.63 Cr,Possession by Jan'28,
404068,3 BHK,1868 sq.ft,Super Area,3.71 Cr,Possession by Jan'28,
404068,3 BHK,1895 sq.ft,Super Area,3.77 Cr,Possession by Jan'28,
404068,3 BHK,2080 sq.ft,Super Area,4.13 Cr,Possession by Jan'28,
404068,3 BHK,2170 sq.ft,Super Area,4.31 Cr,Possession by Jan'28,
404068,3 BHK,2670 sq.ft,Super Area,5 Cr,Possession by Jan'28,
404068,4 BHK,2305 sq.ft,Super Area,4.58 Cr,Possession by Jan'28,
404068,4 BHK,2400 sq.ft,Super Area,4.61 Cr,Possession by Jan'28,
404068,4 BHK,2670 sq.ft,Super Area,4.80 Cr,Possession by Jan'28,
404456,3 BHK,1140 sq.ft,Super Area,1.75 Cr,Possession by Nov'27,
404456,3 BHK,1235 sq.ft,Super Area,1.89 Cr,Possession by Nov'27,
404456,3 BHK,1273 sq.ft,Super Area,1.95 Cr,Possession by Nov'27,
404456,3 BHK,1328 sq.ft,Super Area,2.04 Cr,Possession by Nov'27,
404456,3 BHK,1335 sq.ft,Super Area,2.05 Cr,Possession by Nov'27,
404456,3 BHK,1420 sq.ft,Super Area,2.18 Cr,Possession by Nov'27,
404456,3 BHK,1496 sq.ft,Super Area,2.30 Cr,Possession by Nov'27,
404456,3 BHK,1510 sq.ft,Super Area,2.32 Cr,Possession by Nov'27,
404456,3 BHK,1530 sq.ft,Super Area,2.35 Cr,Possession by Nov'27,
404456,2 BHK,952 sq.ft,Super Area,1.52 Cr,Possession by Nov'27,
404456,2 BHK,981 sq.ft,Super Area,1.57 Cr,Possession by Nov'27,
404456,2 BHK,1116 sq.ft,Super Area,1.79 Cr,Possession by Nov'27,
404456,2 BHK,1118 sq.ft,Super Area,1.79 Cr,Possession by Nov'27,
424568,3 BHK,1745 sq.ft,Super Area,1.25 Cr,Possession by Dec'26,
424568,3 BHK,2403 sq.ft,Super Area,1.33 Cr,Possession by Dec'26,
424568,2 BHK,1340 sq.ft,Super Area,99 Lac,Possession by Dec'26,
424568,2 BHK,1408 sq.ft,Super Area,1.05 Cr,Possession by Dec'26,
424568,2 BHK,1835 sq.ft,Super Area,1.08 Cr,Possession by Dec'26,
424568,2 BHK,1939 sq.ft,Super Area,1.11 Cr,Possession by Dec'26,
327273,5 BHK,6570 sq.ft,Super Area,16.50 Cr,Possession by Jun'24,
327273,4 BHK,3501 sq.ft,Super Area,8 Cr,Possession by Jun'24,
327273,4 BHK,4482 sq.ft,Super Area,9.50 Cr,Possession by Jun'24,
434608,3 BHK,2200 sq.ft,Super Area,3.41 Cr,Possession by Dec'29,
434608,4 BHK,2372 sq.ft,Super Area,Price Not Available,Possession by Dec'29,
434608,4 BHK,2383 sq.ft,Super Area,Price Not Available,Possession by Dec'29,
434608,4 BHK,2800 sq.ft,Super Area,4.34 Cr,Possession by Dec'29,
434608,4 BHK,2978 sq.ft,Super Area,Price Not Available,Possession by Dec'29,
434608,4 BHK,3600 sq.ft,Super Area,5.58 Cr,Possession by Dec'29,
352,4,BHK Builder Floor 2300 sq.ft,Area Not Available,"₹ 1.90 Cr
₹1.65 lakh EMI",Ready to Move,
352,Residential,Plot undefined sq.yrd,Area Not Available,"₹ 2.30 Cr
₹2 lakh EMI",,
352,Residential,Plot undefined sq.yrd,Area Not Available,"₹ 2.50 Cr
₹2.17 lakh EMI",,
420301,3 BHK,3440 sq.ft,Super Area,8.69 Cr,Possession by Oct'28,
420301,3 BHK,3685 sq.ft,Super Area,9.31 Cr,Possession by Oct'28,
420301,4 BHK,4246 sq.ft,Super Area,10.73 Cr,Possession by Oct'28,
8130,3 BHK,1710 sq.ft,Super Area,1.55 Cr,Possession by Dec'15,
8130,2 BHK,1225 sq.ft,Super Area,1.35 Cr,Possession by Dec'15,
8130,2 BHK,1265 sq.ft,Super Area,1.38 Cr,Possession by Dec'15,
8590,2,BHK Flat 1000 sq.ft,Area Not Available,"₹ 59.5 Lac
₹51.6K EMI",Ready to Move,
8590,1,BHK Flat 750 sq.ft,Area Not Available,"₹ 45 Lac
₹39.1K EMI",Ready to Move,
8590,2,BHK Flat 1090 sq.ft,Area Not Available,"₹ 1 Cr
₹86.8K EMI",Under Construction,
18410,Residential plot,1620 sq.ft,Super Area,3.56 Cr,Possession by Aug'19,
18410,Residential plot,1629 sq.ft,Super Area,3.34 Cr,Possession by Aug'19,
18410,Residential plot,1935 sq.ft,Super Area,4.62 Cr,Possession by Aug'19,
18410,Residential plot,2088 sq.ft,Super Area,4.40 Cr,Possession by Aug'19,
18410,Residential plot,2259 sq.ft,Super Area,4.96 Cr,Possession by Aug'19,
18410,Residential plot,3231 sq.ft,Super Area,6.28 Cr,Possession by Aug'19,
18410,Residential plot,4059 sq.ft,Super Area,8.34 Cr,Possession by Aug'19,
18410,Residential plot,4968 sq.ft,Super Area,8.83 Cr,Possession by Aug'19,
18410,Residential plot,5274 sq.ft,Super Area,11.60 Cr,Possession by Aug'19,
18410,Residential plot,6858 sq.ft,Super Area,9.90 Cr,Possession by Aug'19,
18410,Residential plot,9000 sq.ft,Super Area,11.50 Cr,Possession by Aug'19,
320141,3 BHK,1829 sq.ft,Super Area,2.55 Cr,Possession by Sep'23,
320141,3 BHK,2129 sq.ft,Super Area,2.90 Cr,Possession by Sep'23,
320141,3 BHK,2200 sq.ft,Super Area,2.80 Cr,Possession by Sep'23,
320141,2 BHK,1400 sq.ft,Super Area,1.85 Cr,Possession by Sep'23,
320141,2 BHK,1600 sq.ft,Super Area,1.90 Cr,Possession by Sep'23,
320141,4 BHK,2628 sq.ft,Super Area,3.30 Cr,Possession by Sep'23,
379657,3 BHK,1095 sq.ft,Super Area,1.32 Cr,Possession by Dec'23,
379657,2 BHK,955 sq.ft,Super Area,1.10 Cr,Possession by Dec'23,
379657,3 BHK,1100 sq.ft,Super Area,1.15 Cr,Possession by Dec'23,
379657,3 BHK,1190 sq.ft,Super Area,1.24 Cr,Possession by Dec'23,
379657,2 BHK,960 sq.ft,Super Area,1 Cr,Possession by Dec'23,
379657,2 BHK,1010 sq.ft,Super Area,1.06 Cr,Possession by Dec'23,
379657,2 BHK,1050 sq.ft,Super Area,1.10 Cr,Possession by Dec'23,
297055,3 BHK,1200 sq.ft,Super Area,1.71 Cr,Possession by Jan'28,
297055,3 BHK,1406 sq.ft,Super Area,1.99 Cr,Possession by Jan'28,
297055,3 BHK,1557 sq.ft,Super Area,2.02 Cr,Possession by Jan'28,
297055,3 BHK,1640 sq.ft,Super Area,1.80 Cr,Possession by Jan'28,
297055,3 BHK,1671 sq.ft,Super Area,2.35 Cr,Possession by Jan'28,
297055,3 BHK,1929 sq.ft,Super Area,2.86 Cr,Possession by Jan'28,
297055,3 BHK,1996 sq.ft,Super Area,2.96 Cr,Possession by Jan'28,
297055,2 BHK,1385 sq.ft,Super Area,1.78 Cr,Possession by Jan'28,
297055,2 BHK,1528 sq.ft,Super Area,1.97 Cr,Possession by Jan'28,
153,3 BHK,1602 sq.ft,Super Area,80 Lac,Possession by Aug'16,
153,2 BHK,1279 sq.ft,Super Area,60 Lac,Possession by Aug'16,
153,4 BHK,2141 sq.ft,Super Area,1.28 Cr,Possession by Aug'16,
294215,3 BHK,950 sq.ft,Super Area,1.22 Cr,Possession by Dec'30,
294215,2 BHK,664 sq.ft,Super Area,85.9 Lac,Possession by Dec'30,
294215,2 BHK,732 sq.ft,Super Area,94.7 Lac,Possession by Dec'30,
399000,Residential plot,1080 sq.ft,Super Area,1.90 Cr,Possession by Dec'26,
399000,Residential plot,1085 sq.ft,Super Area,1.95 Cr,Possession by Dec'26,
399000,Residential plot,1206 sq.ft,Super Area,2.14 Cr,Possession by Dec'26,
399000,Residential plot,1211 sq.ft,Super Area,2.17 Cr,Possession by Dec'26,
399000,Residential plot,1239 sq.ft,Super Area,2.23 Cr,Possession by Dec'26,
399000,Residential plot,1242 sq.ft,Super Area,2.20 Cr,Possession by Dec'26,
399000,Residential plot,1465 sq.ft,Super Area,2.63 Cr,Possession by Dec'26,
399000,Residential plot,1467 sq.ft,Super Area,2.60 Cr,Possession by Dec'26,
399000,Residential plot,1499 sq.ft,Super Area,2.70 Cr,Possession by Dec'26,
399000,Residential plot,1503 sq.ft,Super Area,2.67 Cr,Possession by Dec'26,
399000,Residential plot,1596 sq.ft,Super Area,2.86 Cr,Possession by Dec'26,
399000,Residential plot,1602 sq.ft,Super Area,2.86 Cr,Possession by Dec'26,
400534,Residential plot,990 sq.ft,Super Area,1.04 Cr,Possession by Sep'27,
400534,Residential plot,1071 sq.ft,Super Area,1.13 Cr,Possession by Sep'27,
400534,Residential plot,1134 sq.ft,Super Area,1.19 Cr,Possession by Sep'27,
400534,Residential plot,1350 sq.ft,Super Area,1.42 Cr,Possession by Sep'27,
400534,Residential plot,1476 sq.ft,Super Area,1.55 Cr,Possession by Sep'27,
400534,Residential plot,1611 sq.ft,Super Area,1.70 Cr,Possession by Sep'27,
400534,Residential plot,1620 sq.ft,Super Area,6.87 Cr,Possession by Sep'27,
331815,4,BHK Flat 3127 sq.ft,Area Not Available,Call for Price,Under Construction,
331815,4,BHK Flat 2585 sq.ft,Area Not Available,Call for Price,Under Construction,
331815,4,BHK Flat 2585 sq.ft,Area Not Available,Call for Price,Ready to Move,
388006,2 BHK,663 sq.ft,Super Area,68.5 Lac,Possession by Dec'26,
388006,2 BHK,717 sq.ft,Super Area,69.5 Lac,Possession by Dec'26,
388006,1 BHK,434 sq.ft,Super Area,46.5 Lac,Possession by Dec'26,
388006,1 BHK,474 sq.ft,Super Area,47 Lac,Possession by Dec'26,
374312,3 BHK,1525 sq.ft,Super Area,2.91 Cr,Possession by Jan'27,
374312,3 BHK,1545 sq.ft,Super Area,2.95 Cr,Possession by Jan'27,
374312,3 BHK,1550 sq.ft,Super Area,2.42 Cr,Possession by Jan'27,
374312,3 BHK,1600 sq.ft,Super Area,3 Cr,Possession by Jan'27,
374312,3 BHK,1613 sq.ft,Super Area,2.52 Cr,Possession by Jan'27,
374312,3 BHK,2055 sq.ft,Super Area,3.92 Cr,Possession by Jan'27,
374312,3 BHK,2088 sq.ft,Super Area,3.99 Cr,Possession by Jan'27,
374312,3 BHK,2500 sq.ft,Super Area,4.77 Cr,Possession by Jan'27,
374312,3 BHK,2563 sq.ft,Super Area,4.90 Cr,Possession by Jan'27,
374312,3 BHK,2570 sq.ft,Super Area,4.91 Cr,Possession by Jan'27,
374312,3 BHK,2588 sq.ft,Super Area,4.60 Cr,Possession by Jan'27,
374312,3 BHK,3700 sq.ft,Super Area,7.07 Cr,Possession by Jan'27,
374312,2 BHK,1053 sq.ft,Super Area,1.91 Cr,Possession by Jan'27,
374312,2 BHK,1100 sq.ft,Super Area,1.75 Cr,Possession by Jan'27,
374312,2 BHK,1255 sq.ft,Super Area,2.28 Cr,Possession by Jan'27,
374312,5 BHK,3750 sq.ft,Super Area,7.16 Cr,Possession by Jan'27,
374312,5 BHK,3754 sq.ft,Super Area,7.17 Cr,Possession by Jan'27,
374312,5 BHK,3763 sq.ft,Super Area,6.50 Cr,Possession by Jan'27,
374312,5 BHK,3775 sq.ft,Super Area,6.80 Cr,Possession by Jan'27,
374312,4 BHK,2250 sq.ft,Super Area,4.25 Cr,Possession by Jan'27,
374312,4 BHK,2259 sq.ft,Super Area,4.31 Cr,Possession by Jan'27,
374312,4 BHK,3131 sq.ft,Super Area,5.98 Cr,Possession by Jan'27,
374312,4 BHK,3300 sq.ft,Super Area,5.94 Cr,Possession by Jan'27,
374312,4 BHK,3363 sq.ft,Super Area,6.30 Cr,Possession by Jan'27,
330597,3 BHK,1081 sq.ft,Super Area,95 Lac,Possession by Aug'23,
330597,3 BHK,1085 sq.ft,Super Area,85 Lac,Possession by Aug'23,
330597,3 BHK,1120 sq.ft,Super Area,90 Lac,Possession by Aug'23,
330597,3 BHK,1154 sq.ft,Super Area,1.01 Cr,Possession by Aug'23,
330597,3 BHK,1210 sq.ft,Super Area,92 Lac,Possession by Aug'23,
330597,3 BHK,1211 sq.ft,Super Area,1.06 Cr,Possession by Aug'23,
330597,3 BHK,1440 sq.ft,Super Area,95 Lac,Possession by Aug'23,
330597,3 BHK,1700 sq.ft,Super Area,1.75 Cr,Possession by Aug'23,
330597,3 BHK,1740 sq.ft,Super Area,1.80 Cr,Possession by Aug'23,
330597,2 BHK,745 sq.ft,Super Area,65.5 Lac,Possession by Aug'23,
330597,2 BHK,823 sq.ft,Super Area,72.3 Lac,Possession by Aug'23,
330597,2 BHK,845 sq.ft,Super Area,70 Lac,Possession by Aug'23,
330597,2 BHK,934 sq.ft,Super Area,97.9 Lac,Possession by Aug'23,
330597,2 BHK,951 sq.ft,Super Area,83.6 Lac,Possession by Aug'23,
330597,2 BHK,1011 sq.ft,Super Area,1.05 Cr,Possession by Aug'23,
330597,2 BHK,1020 sq.ft,Super Area,80 Lac,Possession by Aug'23,
330597,2 BHK,1056 sq.ft,Super Area,1.10 Cr,Possession by Aug'23,
330597,2 BHK,1184 sq.ft,Super Area,1.04 Cr,Possession by Aug'23,
405502,3 BHK,1635 sq.ft,Super Area,1.30 Cr,Possession by May'28,
405502,3 BHK,1650 sq.ft,Super Area,1.32 Cr,Possession by May'28,
414339,3 BHK,1666 sq.ft,Super Area,5.50 Cr,Possession by Jan'29,
414339,3 BHK,2800 sq.ft,Super Area,5.25 Cr,Possession by Jan'29,
431965,4 BHK,2210 sq.ft,Super Area,1.98 Cr,Possession by Aug'29,
431965,4 BHK,2780 sq.ft,Super Area,2.50 Cr,Possession by Aug'29,
431965,4 BHK,3365 sq.ft,Super Area,3.02 Cr,Possession by Aug'29,
431965,4 BHK,5000 sq.ft,Super Area,4.50 Cr,Possession by Aug'29,
404772,3 BHK,2129 sq.ft,Super Area,3.83 Cr,Possession by Mar'26,
404772,3 BHK,2333 sq.ft,Super Area,4.20 Cr,Possession by Mar'26,
390137,3 BHK,1638 sq.ft,Super Area,6.86 Cr,Possession by Dec'30,
390137,3 BHK,1646 sq.ft,Super Area,6.90 Cr,Possession by Dec'30,
329835,3 BHK,1895 sq.ft,Super Area,98.7 Lac,Possession by Mar'29,
329835,2 BHK,915 sq.ft,Super Area,47.7 Lac,Possession by Mar'29,
329835,2 BHK,1030 sq.ft,Super Area,53.7 Lac,Possession by Mar'29,
329835,2 BHK,1065 sq.ft,Super Area,55.5 Lac,Possession by Mar'29,
329835,2 BHK,1190 sq.ft,Super Area,62 Lac,Possession by Mar'29,
329835,4 BHK,2250 sq.ft,Super Area,1.17 Cr,Possession by Mar'29,
329835,4 BHK,2295 sq.ft,Super Area,1.19 Cr,Possession by Mar'29,
319819,3 BHK,1689 sq.ft,Super Area,2.26 Cr,Possession by Mar'23,
319819,3 BHK,1692 sq.ft,Super Area,2.16 Cr,Possession by Mar'23,
319819,3 BHK,1852 sq.ft,Super Area,2.37 Cr,Possession by Mar'23,
319819,2 BHK,915 sq.ft,Super Area,1.17 Cr,Possession by Mar'23,
319819,2 BHK,1215 sq.ft,Super Area,1.55 Cr,Possession by Mar'23,
319819,2 BHK,1359 sq.ft,Super Area,1.74 Cr,Possession by Mar'23,
319819,2 BHK,1360 sq.ft,Super Area,1.74 Cr,Possession by Mar'23,
319819,2 BHK,1368 sq.ft,Super Area,1.75 Cr,Possession by Mar'23,
319819,4 BHK,2162 sq.ft,Super Area,2.76 Cr,Possession by Mar'23,
319819,4 BHK,2168 sq.ft,Super Area,2.77 Cr,Possession by Mar'23,
319819,4 BHK,2180 sq.ft,Super Area,2.79 Cr,Possession by Mar'23,
319819,4 BHK,2182 sq.ft,Super Area,2.79 Cr,Possession by Mar'23,
403945,3 BHK,1390 sq.ft,Super Area,1.39 Cr,Possession by Jan'29,
403945,3 BHK,1620 sq.ft,Super Area,1.43 Cr,Possession by Jan'29,
403945,3 BHK,1690 sq.ft,Super Area,1.69 Cr,Possession by Jan'29,
403945,3 BHK,1925 sq.ft,Super Area,1.92 Cr,Possession by Jan'29,
403945,4 BHK,2150 sq.ft,Super Area,2.56 Cr,Possession by Jan'29,
403945,4 BHK,2550 sq.ft,Super Area,2.72 Cr,Possession by Jan'29,
405529,3 BHK,2071 sq.ft,Super Area,4.50 Cr,Possession by Apr'27,
405529,3 BHK,2250 sq.ft,Super Area,5.01 Cr,Possession by Apr'27,
405529,4 BHK,2390 sq.ft,Super Area,4.91 Cr,Possession by Apr'27,
405529,4 BHK,2553 sq.ft,Super Area,5.64 Cr,Possession by Apr'27,
402610,3 BHK,1450 sq.ft,Super Area,2.07 Cr,Possession by Jun'26,
402610,3 BHK,1518 sq.ft,Super Area,2.27 Cr,Possession by Jun'26,
